203726|N|Harte-Hanks SGH Email Deployment ID 187175|Harte-Hanks SGH Email Deployment ID 187175|NULL|NULL|NULL|2012-10-03 00:00|2012-12-26 00:00|100026|Y|217965|NULL|I|101934|2012-10-09 00:00|0|eMail
203957|N|Harte-Hanks SGH Email Deployment ID 189410|Harte-Hanks SGH Email Deployment ID 189410|NULL|NULL|NULL|2012-10-10 00:00|2013-01-02 00:00|100026|Y|219281|NULL|I|105381|2012-10-16 00:00|0|eMail
201757|N|Pearle FW201214 Thank You Email|Pearle FW201214 Thank You Email|NULL|NULL|NULL|2012-04-02 00:00|2012-04-08 00:00|100019|Y|200827|NULL|H|14804|2012-04-10 00:00|0|eMail
202504|N|Harte-Hanks SGH Email Deployment ID 162988|Harte-Hanks SGH Email Deployment ID 162988|NULL|NULL|NULL|2012-07-04 00:00|2012-09-26 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
202739|N|Harte-Hanks SGH Email Deployment ID 170620|Harte-Hanks SGH Email Deployment ID 170620|NULL|NULL|NULL|2012-08-03 00:00|2012-10-26 00:00|100026|Y|210821|NULL|I|77090|2012-08-15 00:00|0|eMail
203195|N|Harte-Hanks SGH Email Deployment ID 180412|Harte-Hanks SGH Email Deployment ID 180412|NULL|NULL|NULL|2012-09-11 00:00|2012-12-04 00:00|100026|Y|214785|NULL|I|93909|2012-09-21 00:00|0|eMail
203665|N|Harte-Hanks SGH Email Deployment ID 177809|Harte-Hanks SGH Email Deployment ID 177809|NULL|NULL|NULL|2012-08-29 00:00|2012-11-21 00:00|100026|Y|217231|NULL|I|101934|2012-10-09 00:00|0|eMail
200524|N|Pearle FW201145 Thank You Email|Pearle FW201145 Thank You Email|NULL|NULL|NULL|2011-11-07 00:00|2011-11-13 00:00|100019|Y|189260|NULL|H|2|2012-02-06 00:00|0|eMail
202424|N|Harte-Hanks SGH Email Deployment ID 146016|Harte-Hanks SGH Email Deployment ID 146016|NULL|NULL|NULL|2012-04-24 00:00|2012-07-17 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
203435|N|Harte-Hanks SGH Email Deployment ID 182930|Harte-Hanks SGH Email Deployment ID 182930|NULL|NULL|NULL|2012-09-21 00:00|2012-12-14 00:00|100026|Y|216584|NULL|I|98090|2012-10-02 00:00|0|eMail
201789|N|Pearle FW201222 Thank You Email|Pearle FW201222 Thank You Email|NULL|NULL|NULL|2012-05-28 00:00|2012-06-03 00:00|100019|Y|203833|NULL|H|43222|2012-06-05 00:00|0|eMail
201962|N|Harte-Hanks SGH Email Deployment ID 113250|Harte-Hanks SGH Email Deployment ID 113250|NULL|NULL|NULL|2011-11-21 00:00|2012-02-13 00:00|100026|Y|205608|NULL|I|55226|2012-06-29 00:00|0|eMail
203730|N|Harte-Hanks SGH Email Deployment ID 186909|Harte-Hanks SGH Email Deployment ID 186909|NULL|NULL|NULL|2012-10-02 00:00|2012-12-25 00:00|100026|Y|217965|NULL|I|101934|2012-10-09 00:00|0|eMail
202506|N|Harte-Hanks SGH Email Deployment ID 151797|Harte-Hanks SGH Email Deployment ID 151797|NULL|NULL|NULL|2012-05-17 00:00|2012-08-09 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
200406|N|2011 Aspen Sale Postcard Mailing|2011 Aspen Sale Postcard Mailing|NULL|0.20|0.16|2011-09-09 00:00|2011-12-31 00:00|100016|O|193280|NULL|H|2|2012-02-06 00:00|1|ZIP
200515|N|Pearle FW201144 Thank You Email|Pearle FW201144 Thank You Email|NULL|NULL|NULL|2011-10-31 00:00|2011-11-06 00:00|100019|Y|189260|NULL|H|2|2012-02-06 00:00|0|eMail
202421|N|Harte-Hanks SGH Email Deployment ID 128127|Harte-Hanks SGH Email Deployment ID 128127|NULL|NULL|NULL|2012-02-03 00:00|2012-04-27 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
202876|N|Harte-Hanks SGH Email Deployment ID 174874|Harte-Hanks SGH Email Deployment ID 174874|NULL|NULL|NULL|2012-08-23 00:00|2012-11-15 00:00|100026|Y|212345|NULL|I|83863|2012-08-28 00:00|0|eMail
203755|N|Harte-Hanks SGH Email Deployment ID 187157|Harte-Hanks SGH Email Deployment ID 187157|NULL|NULL|NULL|2012-10-03 00:00|2012-12-26 00:00|100026|Y|217965|NULL|I|101934|2012-10-09 00:00|0|eMail
204105|N|Harte-Hanks SGH Email Deployment ID 196600|Harte-Hanks SGH Email Deployment ID 196600|NULL|NULL|NULL|2012-10-30 00:00|2013-01-22 00:00|100026|Y|222742|NULL|I|120258|2012-11-13 00:00|0|eMail
202197|N|Harte-Hanks SGH Email Deployment ID 162687|Harte-Hanks SGH Email Deployment ID 162687|NULL|NULL|NULL|2012-06-29 00:00|2012-09-21 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
202405|N|Harte-Hanks SGH Email Deployment ID 127087|Harte-Hanks SGH Email Deployment ID 127087|NULL|NULL|NULL|2012-02-01 00:00|2012-04-25 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
203531|N|Harte-Hanks SGH Email Deployment ID 184441|Harte-Hanks SGH Email Deployment ID 184441|NULL|NULL|NULL|2012-09-24 00:00|2012-12-17 00:00|100026|Y|216584|NULL|I|98090|2012-10-02 00:00|0|eMail
204013|N|Harte-Hanks SGH Email Deployment ID 190026|Harte-Hanks SGH Email Deployment ID 190026|NULL|NULL|NULL|2012-10-12 00:00|2013-01-04 00:00|100026|Y|220132|NULL|I|109375|2012-10-23 00:00|0|eMail
204131|N|Harte-Hanks SGH Email Deployment ID 196814|Harte-Hanks SGH Email Deployment ID 196814|NULL|NULL|NULL|2012-10-31 00:00|2013-01-23 00:00|100026|Y|222742|NULL|I|120258|2012-11-13 00:00|0|eMail
204220|N|Harte-Hanks SGH Email Deployment ID 204058|Harte-Hanks SGH Email Deployment ID 204058|NULL|NULL|NULL|2012-11-22 00:00|2013-02-14 00:00|100026|Y|224491|NULL|I|131005|2012-12-04 00:00|0|eMail
200175|N|2011 FW05 Sunglass Hut Valentines Day Reminder Email|2011 FW05 Sunglass Hut Valentines Day Reminder Email|NULL|NULL|NULL|2011-02-01 00:00|2011-02-15 00:00|45|!|148858|160953|I|2|2012-02-06 00:00|0|eMail
200428|N|2011 Lenscrafters OneSight DM|2011 Lenscrafters OneSight DM|NULL|0.20|0.12|2011-09-21 00:00|2012-01-04 00:00|18|0|189260|190258|H|2|2012-02-06 00:00|1|ZIP
201951|N|Harte-Hanks SGH Email Deployment ID 104116|Harte-Hanks SGH Email Deployment ID 104116|NULL|NULL|NULL|2011-10-23 00:00|2012-01-15 00:00|100026|Y|205608|NULL|I|55226|2012-06-29 00:00|0|eMail
202714|N|Harte-Hanks SGH Email Deployment ID 170917|Harte-Hanks SGH Email Deployment ID 170917|NULL|NULL|NULL|2012-08-06 00:00|2012-10-29 00:00|100026|Y|210821|NULL|I|77090|2012-08-15 00:00|0|eMail
202869|N|Harte-Hanks SGH Email Deployment ID 175681|Harte-Hanks SGH Email Deployment ID 175681|NULL|NULL|NULL|2012-08-23 00:00|2012-11-15 00:00|100026|Y|212345|NULL|I|83863|2012-08-28 00:00|0|eMail
204015|N|Harte-Hanks SGH Email Deployment ID 190349|Harte-Hanks SGH Email Deployment ID 190349|NULL|NULL|NULL|2012-10-15 00:00|2013-01-07 00:00|100026|Y|220132|NULL|I|109375|2012-10-23 00:00|0|eMail
200396|N|2011 FW39 Lenscrafters US September Store Mailer|2011 FW39 Lenscrafters US September Store Mailer|NULL|0.20|0.24|2011-09-20 00:00|2012-01-03 00:00|19|0|177671|188885|H|2|2012-02-06 00:00|1|ZIP
200557|N|2011 FW49 Pearle Vision US Facebook Email|2011 FW49 Pearle Vision US Facebook Email|NULL|0.02|NULL|2011-12-09 00:00|2012-02-09 00:00|35|f|193280|195363|I|2|2012-02-06 00:00|0|eMail
201769|N|Pearle FW201216 Thank You Email|Pearle FW201216 Thank You Email|NULL|NULL|NULL|2012-04-16 00:00|2012-04-22 00:00|100019|Y|201536|NULL|H|22029|2012-04-24 00:00|0|eMail
202524|N|Harte-Hanks SGH Email Deployment ID 155506|Harte-Hanks SGH Email Deployment ID 155506|NULL|NULL|NULL|2012-06-15 00:00|2012-09-07 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
202870|N|Harte-Hanks SGH Email Deployment ID 175658|Harte-Hanks SGH Email Deployment ID 175658|NULL|NULL|NULL|2012-08-23 00:00|2012-11-15 00:00|100026|Y|212345|NULL|I|83863|2012-08-28 00:00|0|eMail
202525|N|Harte-Hanks SGH Email Deployment ID 167315|Harte-Hanks SGH Email Deployment ID 167315|NULL|NULL|NULL|2012-07-19 00:00|2012-10-11 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
202797|N|Harte-Hanks SGH Email Deployment ID 174868|Harte-Hanks SGH Email Deployment ID 174868|NULL|NULL|NULL|2012-08-23 00:00|2012-11-15 00:00|100026|Y|212345|NULL|I|83863|2012-08-28 00:00|0|eMail
203411|N|Harte-Hanks SGH Email Deployment ID 185666|Harte-Hanks SGH Email Deployment ID 185666|NULL|NULL|NULL|2012-09-27 00:00|2012-12-20 00:00|100026|Y|216584|NULL|I|98090|2012-10-02 00:00|0|eMail
202399|N|Harte-Hanks SGH Email Deployment ID 118927|Harte-Hanks SGH Email Deployment ID 118927|NULL|NULL|NULL|2011-12-20 00:00|2012-03-13 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
202819|N|Harte-Hanks SGH Email Deployment ID 173018|Harte-Hanks SGH Email Deployment ID 173018|NULL|NULL|NULL|2012-08-14 00:00|2012-11-06 00:00|100026|Y|212345|NULL|I|83863|2012-08-28 00:00|0|eMail
203940|N|Harte-Hanks SGH Email Deployment ID 188506|Harte-Hanks SGH Email Deployment ID 188506|NULL|NULL|NULL|2012-10-08 00:00|2012-12-31 00:00|100026|Y|219281|NULL|I|105381|2012-10-16 00:00|0|eMail
204158|N|Harte-Hanks SGH Email Deployment ID 199071|Harte-Hanks SGH Email Deployment ID 199071|NULL|NULL|NULL|2012-11-07 00:00|2013-01-30 00:00|100026|Y|223419|NULL|I|123477|2012-11-20 00:00|0|eMail
202224|N|Harte-Hanks SGH Email Deployment ID 155255|Harte-Hanks SGH Email Deployment ID 155255|NULL|NULL|NULL|2012-06-01 00:00|2012-08-24 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
202806|N|Harte-Hanks SGH Email Deployment ID 173651|Harte-Hanks SGH Email Deployment ID 173651|NULL|NULL|NULL|2012-08-16 00:00|2012-11-08 00:00|100026|Y|212345|NULL|I|83863|2012-08-28 00:00|0|eMail
203418|N|Harte-Hanks SGH Email Deployment ID 182932|Harte-Hanks SGH Email Deployment ID 182932|NULL|NULL|NULL|2012-09-21 00:00|2012-12-14 00:00|100026|Y|216584|NULL|I|98090|2012-10-02 00:00|0|eMail
204176|N|Harte-Hanks SGH Email Deployment ID 199082|Harte-Hanks SGH Email Deployment ID 199082|NULL|NULL|NULL|2012-11-07 00:00|2013-01-30 00:00|100026|Y|223419|NULL|I|123477|2012-11-20 00:00|0|eMail
204286|N|Harte-Hanks SGH Email Deployment ID 204348|Harte-Hanks SGH Email Deployment ID 204348|NULL|NULL|NULL|2012-11-26 00:00|2013-02-18 00:00|100026|Y|224491|NULL|I|131005|2012-12-04 00:00|0|eMail
202953|N|Harte-Hanks PV Email Deployment ID 176949|Harte-Hanks PV Email Deployment ID 176949|NULL|NULL|NULL|2012-08-31 00:00|2012-11-23 00:00|100027|Y|214100|NULL|I|93892|2012-09-21 00:00|0|eMail
203818|N|Harte-Hanks SGH Email Deployment ID 187514|Harte-Hanks SGH Email Deployment ID 187514|NULL|NULL|NULL|2012-10-04 00:00|2012-12-27 00:00|100026|Y|217965|NULL|I|101934|2012-10-09 00:00|0|eMail
203962|N|Harte-Hanks SGH Email Deployment ID 188525|Harte-Hanks SGH Email Deployment ID 188525|NULL|NULL|NULL|2012-10-08 00:00|2012-12-31 00:00|100026|Y|219281|NULL|I|105381|2012-10-16 00:00|0|eMail
203718|N|Harte-Hanks SGH Email Deployment ID 186469|Harte-Hanks SGH Email Deployment ID 186469|NULL|NULL|NULL|2012-10-01 00:00|2012-12-24 00:00|100026|Y|217965|NULL|I|101934|2012-10-09 00:00|0|eMail
204010|N|Harte-Hanks SGH Email Deployment ID 190343|Harte-Hanks SGH Email Deployment ID 190343|NULL|NULL|NULL|2012-10-15 00:00|2013-01-07 00:00|100026|Y|220132|NULL|I|109375|2012-10-23 00:00|0|eMail
202430|N|Harte-Hanks SGH Email Deployment ID 130141|Harte-Hanks SGH Email Deployment ID 130141|NULL|NULL|NULL|2012-02-16 00:00|2012-05-10 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
202440|N|Harte-Hanks SGH Email Deployment ID 140861|Harte-Hanks SGH Email Deployment ID 140861|NULL|NULL|NULL|2012-03-29 00:00|2012-06-21 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
202578|N|Pearle FW201230 Thank You Email|Pearle FW201230 Thank You Email|NULL|NULL|NULL|2012-07-23 00:00|2012-07-29 00:00|100019|Y|208951|NULL|H|70079|2012-08-01 00:00|0|eMail
202662|N|Harte-Hanks SGH Email Deployment ID 167571|Harte-Hanks SGH Email Deployment ID 167571|NULL|NULL|NULL|2012-07-20 00:00|2012-10-12 00:00|100026|Y|210821|NULL|I|77090|2012-08-15 00:00|0|eMail
203251|N|Harte-Hanks SGH Email Deployment ID 179911|Harte-Hanks SGH Email Deployment ID 179911|NULL|NULL|NULL|2012-09-08 00:00|2012-12-01 00:00|100026|Y|214785|NULL|I|93909|2012-09-21 00:00|0|eMail
203956|N|Harte-Hanks SGH Email Deployment ID 187915|Harte-Hanks SGH Email Deployment ID 187915|NULL|NULL|NULL|2012-10-05 00:00|2012-12-28 00:00|100026|Y|219281|NULL|I|105381|2012-10-16 00:00|0|eMail
202254|N|Harte-Hanks SGH Email Deployment ID 161819|Harte-Hanks SGH Email Deployment ID 161819|NULL|NULL|NULL|2012-06-26 00:00|2012-09-18 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
202675|N|Harte-Hanks SGH Email Deployment ID 169175|Harte-Hanks SGH Email Deployment ID 169175|NULL|NULL|NULL|2012-07-30 00:00|2012-10-22 00:00|100026|Y|210821|NULL|I|77090|2012-08-15 00:00|0|eMail
202939|N|Harte-Hanks SGH Email Deployment ID 175206|Harte-Hanks SGH Email Deployment ID 175206|NULL|NULL|NULL|2012-08-24 00:00|2012-11-16 00:00|100026|Y|213045|NULL|I|88274|2012-09-05 00:00|0|eMail
203261|N|Harte-Hanks SGH Email Deployment ID 180406|Harte-Hanks SGH Email Deployment ID 180406|NULL|NULL|NULL|2012-09-11 00:00|2012-12-04 00:00|100026|Y|214785|NULL|I|93909|2012-09-21 00:00|0|eMail
203388|N|Pearle FW201239 Thank You Email|Pearle FW201239 Thank You Email|NULL|NULL|NULL|2012-09-24 00:00|2012-09-30 00:00|100019|Y|216584|NULL|H|98090|2012-10-02 00:00|0|eMail
203641|N|Harte-Hanks SGH Email Deployment ID 179173|Harte-Hanks SGH Email Deployment ID 179173|NULL|NULL|NULL|2012-09-05 00:00|2012-11-28 00:00|100026|Y|217231|NULL|I|101934|2012-10-09 00:00|0|eMail
204061|N|Harte-Hanks SGH Email Deployment ID 192633|Harte-Hanks SGH Email Deployment ID 192633|NULL|NULL|NULL|2012-10-22 00:00|2013-01-14 00:00|100026|Y|221583|NULL|I|113423|2012-10-31 00:00|0|eMail
200563|N|2012 FW04 Q1 Pearle Vision US EER|2012 FW04 Q1 Pearle Vision US EER|NULL|0.20|0.17|2012-01-13 00:00|2012-03-31 00:00|27|4|194688|NULL|I|2|2012-02-06 00:00|1|ZIP
202305|N|Harte-Hanks SGH Email Deployment ID 154986|Harte-Hanks SGH Email Deployment ID 154986|NULL|NULL|NULL|2012-05-31 00:00|2012-08-23 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
202821|N|Harte-Hanks SGH Email Deployment ID 173858|Harte-Hanks SGH Email Deployment ID 173858|NULL|NULL|NULL|2012-08-17 00:00|2012-11-09 00:00|100026|Y|212345|NULL|I|83863|2012-08-28 00:00|0|eMail
202916|N|Harte-Hanks SGH Email Deployment ID 176021|Harte-Hanks SGH Email Deployment ID 176021|NULL|NULL|NULL|2012-08-24 00:00|2012-11-16 00:00|100026|Y|213045|NULL|I|88274|2012-09-05 00:00|0|eMail
203245|N|Harte-Hanks SGH Email Deployment ID 180396|Harte-Hanks SGH Email Deployment ID 180396|NULL|NULL|NULL|2012-09-11 00:00|2012-12-04 00:00|100026|Y|214785|NULL|I|93909|2012-09-21 00:00|0|eMail
203286|N|Harte-Hanks SGH Email Deployment ID 182883|Harte-Hanks SGH Email Deployment ID 182883|NULL|NULL|NULL|2012-09-19 00:00|2012-12-12 00:00|100026|Y|215568|NULL|I|95627|2012-09-26 00:00|0|eMail
200283|N|2011 FW26 Lenscrafters US June Store Mailer|2011 FW26 Lenscrafters US June Store Mailer|NULL|0.15|0.20|2011-07-01 00:00|2011-10-14 00:00|19|0|163686|188866|H|2|2012-02-06 00:00|1|ZIP
202051|N|Harte-Hanks SGH Email Deployment ID 112760|Harte-Hanks SGH Email Deployment ID 112760|NULL|NULL|NULL|2011-11-18 00:00|2012-02-10 00:00|100026|Y|205608|NULL|I|55226|2012-06-29 00:00|0|eMail
202089|N|Harte-Hanks SGH Email Deployment ID 71154|Harte-Hanks SGH Email Deployment ID 71154|NULL|NULL|NULL|2011-05-25 00:00|2011-08-17 00:00|100026|Y|205523|NULL|I|50684|2012-06-19 00:00|0|eMail
202862|N|Harte-Hanks SGH Email Deployment ID 174162|Harte-Hanks SGH Email Deployment ID 174162|NULL|NULL|NULL|2012-08-21 00:00|2012-11-13 00:00|100026|Y|212345|NULL|I|83863|2012-08-28 00:00|0|eMail
203310|N|Harte-Hanks SGH Email Deployment ID 183649|Harte-Hanks SGH Email Deployment ID 183649|NULL|NULL|NULL|2012-09-20 00:00|2012-12-13 00:00|100026|Y|215568|NULL|I|95627|2012-09-26 00:00|0|eMail
203402|N|Harte-Hanks SGH Email Deployment ID 185240|Harte-Hanks SGH Email Deployment ID 185240|NULL|NULL|NULL|2012-09-26 00:00|2012-12-19 00:00|100026|Y|216584|NULL|I|98090|2012-10-02 00:00|0|eMail
200435|N|Pearle FW201137 Thank You Email|Pearle FW201137 Thank You Email|NULL|NULL|NULL|2011-09-12 00:00|2011-09-18 00:00|100019|Y|179062|NULL|H|2|2012-02-06 00:00|0|eMail
200465|N|2011 Lenscrafters EECA 1190 Store Mailer|2011 Lenscrafters EECA 1190 Store Mailer|NULL|0.40|0.41|2011-10-10 00:00|2012-01-23 00:00|37|0|190279|NULL|H|2|2012-02-06 00:00|1|ZIP
202475|N|Harte-Hanks SGH Email Deployment ID 151857|Harte-Hanks SGH Email Deployment ID 151857|NULL|NULL|NULL|2012-05-18 00:00|2012-08-10 00:00|100026|Y|208843|NULL|I|66188|2012-07-25 00:00|0|eMail
203774|N|Harte-Hanks SGH Email Deployment ID 186915|Harte-Hanks SGH Email Deployment ID 186915|NULL|NULL|NULL|2012-10-02 00:00|2012-12-25 00:00|100026|Y|217965|NULL|I|101934|2012-10-09 00:00|0|eMail
203908|N|Harte-Hanks SGH Email Deployment ID 189408|Harte-Hanks SGH Email Deployment ID 189408|NULL|NULL|NULL|2012-10-10 00:00|2013-01-02 00:00|100026|Y|219281|NULL|I|105381|2012-10-16 00:00|0|eMail
204196|N|Harte-Hanks PV Email Deployment ID 199106|Harte-Hanks PV Email Deployment ID 199106|NULL|NULL|NULL|2012-11-16 00:00|2013-02-08 00:00|100027|Y|224491|NULL|I|131005|2012-12-04 00:00|0|eMail
201969|N|Harte-Hanks SGH Email Deployment ID 93099|Harte-Hanks SGH Email Deployment ID 93099|NULL|NULL|NULL|2011-09-07 00:00|2011-11-30 00:00|100026|Y|205608|NULL|I|55226|2012-06-29 00:00|0|eMail
202787|N|Harte-Hanks PV Email Deployment ID 175115|Harte-Hanks PV Email Deployment ID 175115|NULL|NULL|NULL|2012-08-23 00:00|2012-11-15 00:00|100027|Y|212345|NULL|I|83863|2012-08-28 00:00|0|eMail
202942|N|Harte-Hanks SGH Email Deployment ID 176025|Harte-Hanks SGH Email Deployment ID 176025|NULL|NULL|NULL|2012-08-24 00:00|2012-11-16 00:00|100026|Y|213045|NULL|I|88274|2012-09-05 00:00|0|eMail
203640|N|Harte-Hanks SGH Email Deployment ID 178574|Harte-Hanks SGH Email Deployment ID 178574|NULL|NULL|NULL|2012-09-04 00:00|2012-11-27 00:00|100026|Y|217231|NULL|I|101934|2012-10-09 00:00|0|eMail
203629|N|Harte-Hanks SGH Email Deployment ID 178187|Harte-Hanks SGH Email Deployment ID 178187|NULL|NULL|NULL|2012-08-30 00:00|2012-11-22 00:00|100026|Y|217231|NULL|I|101934|2012-10-09 00:00|0|eMail
203842|N|Harte-Hanks SGH Email Deployment ID 187124|Harte-Hanks SGH Email Deployment ID 187124|NULL|NULL|NULL|2012-10-03 00:00|2012-12-26 00:00|100026|Y|217965|NULL|I|101934|2012-10-09 00:00|0|eMail
203885|N|Harte-Hanks SGH Email Deployment ID 187783|Harte-Hanks SGH Email Deployment ID 187783|NULL|NULL|NULL|2012-10-05 00:00|2012-12-28 00:00|100026|Y|219281|NULL|I|105381|2012-10-16 00:00|0|eMail
204125|N|Harte-Hanks SGH Email Deployment ID 196880|Harte-Hanks SGH Email Deployment ID 196880|NULL|NULL|NULL|2012-11-01 00:00|2013-01-24 00:00|100026|Y|222742|NULL|I|120258|2012-11-13 00:00|0|eMail
200603|N|2012 FW05 Lenscrafters January Thank You DM|2012 FW05 Lenscrafters January Thank You DM|NULL|NULL|NULL|2012-02-13 00:00|2012-05-07 00:00|11|2|197892|NULL|I|3972|2012-02-28 00:00|1|ZIP
202085|N|Harte-Hanks SGH Email Deployment ID 72505|Harte-Hanks SGH Email Deployment ID 72505|NULL|NULL|NULL|2011-06-01 00:00|2011-08-24 00:00|100026|Y|205523|NULL|I|50684|2012-06-19 00:00|0|eMail
